timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-10-22,832.8492,832.8492,759.9993,764.1993,252.1332,4686820,0.0000,1.0
2021-10-21,799.7492,814.2492,742.1993,757.1493,249.8072,2704239,0.0000,1.0
2021-10-20,842.7992,842.8492,756.8993,789.3992,260.4475,5799546,0.0000,1.0
2021-10-19,876.4492,956.1491,787.4992,842.7992,278.0658,8177105,0.0000,1.0
2021-10-18,800.7492,807.7492,791.3992,796.7992,262.8889,831949,0.0000,1.0
2021-10-14,802.1992,802.3492,784.1993,792.8492,261.5857,1203280,0.0000,1.0
2021-10-13,790.0992,818.9992,783.6493,793.6492,261.8497,1963268,0.0000,1.0
2021-10-12,787.6992,809.1992,761.6493,790.4492,260.7939,3713218,0.0000,1.0
2021-10-11,725.9993,798.6992,714.9993,780.3993,257.4781,6840445,0.0000,1.0
2021-10-08,647.8994,704.1993,637.5994,696.9493,229.9453,2899599,0.0000,1.0
2021-10-07,634.4994,650.0994,626.1494,640.1994,211.2218,819301,0.0000,1.0
2021-10-06,639.7994,641.4494,624.1494,627.3994,206.9987,575821,0.0000,1.0
2021-10-05,632.4994,644.9994,629.6494,632.3494,208.6318,1002976,0.0000,1.0
2021-10-04,622.9994,637.9994,622.5494,632.4994,208.6813,1074265,0.0000,1.0
2021-10-01,644.9994,650.2494,618.0494,620.7494,204.8046,1185244,0.0000,1.0
2021-09-30,644.9994,666.6994,641.7994,645.6994,213.0364,1904438,0.0000,1.0
2021-09-29,591.9994,643.6994,590.3994,636.9494,210.1495,3730921,0.0000,1.0
2021-09-28,592.9994,604.9994,586.1494,596.3994,196.7708,1287085,0.0000,1.0
2021-09-27,593.0494,597.9994,580.9994,589.3994,194.4613,971806,0.0000,1.0
2021-09-24,601.5994,614.9994,589.0494,591.4994,195.1541,996898,0.0000,1.0
2021-09-23,606.4994,610.7994,598.4494,601.1994,198.3545,546763,0.0000,1.0
2021-09-22,594.8494,604.7994,585.3994,600.4994,198.1235,725728,0.0000,1.0
2021-09-21,582.9994,593.1494,566.9995,583.7994,192.6137,1063744,0.0000,1.0
2021-09-20,589.9994,606.7994,575.3995,583.0494,192.3662,665908,0.0000,1.0
2021-09-17,614.9494,614.9494,586.8494,598.6994,197.5296,1796264,0.0000,1.0
2021-09-16,603.8994,618.9994,599.2494,609.1994,200.9939,2008289,0.0000,1.0
2021-09-15,588.7994,611.9994,588.7994,599.4494,197.7771,1460263,0.0000,1.0
2021-09-14,596.9994,597.0494,583.4994,585.9994,193.3395,609388,0.0000,1.0
2021-09-13,600.8994,605.6994,591.1994,592.6994,195.55,721609,0.0000,1.0
